id,garage_yr_blt,mas_vnr_area,year_built,year_remod/add,gr_liv_area,1st_flr_sf,total_bsmt_sf,totrms_abvgrd,garage_cars,saleprice,garage_area,overall_qual,full_bath,exterior_2nd,mas_vnr_type,garage_finish,heating_qc,exterior_1st,lot_shape,fireplace_qu,season_sold,house_style,exter_qual,foundation,bsmt_qual,kitchen_qual,neighborhood,garage_type,bsmtfin_type_1
1045,1971.0,604.0,1971,1971,987,483,483.0,5,1.0,89500,264.0,6,1,HdBoard,BrkFace,Unf,TA,HdBoard,Reg,NA,fall,2Story,TA,CBlock,TA,TA,BrDale,Detchd,ALQ
2549,1958.0,105.0,1958,1958,1095,1095,588.0,6,1.0,140000,264.0,6,1,HdBoard,BrkFace,RFn,TA,HdBoard,Reg,NA,spring,SLvl,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
2829,2004.0,50.0,2004,2004,1709,970,970.0,7,2.0,134000,380.0,7,2,VinylSd,Stone,Unf,Ex,VinylSd,Reg,NA,summer,2Story,Gd,PConc,Gd,Gd,Edwards,Detchd,Unf
2480,1992.0,0.0,1992,1993,1731,844,836.0,7,2.0,248500,462.0,6,2,HdBoard,None,RFn,Ex,HdBoard,IR2,NA,fall,2Story,Gd,PConc,Gd,Gd,SawyerW,Attchd,ALQ
2724,1965.0,0.0,1965,2001,960,960,648.0,3,1.0,145000,364.0,4,0,VinylSd,None,Unf,Ex,VinylSd,IR1,NA,summer,SLvl,TA,CBlock,TA,TA,Sawyer,Attchd,GLQ
2352,1975.0,0.0,1975,1975,1552,811,713.0,6,2.0,179900,434.0,6,2,VinylSd,None,RFn,TA,VinylSd,Reg,TA,spring,2Story,TA,CBlock,Gd,TA,NWAmes,Attchd,ALQ
1783,2007.0,428.0,2006,2007,1795,1795,1795.0,7,3.0,147000,895.0,8,2,VinylSd,BrkFace,RFn,Ex,VinylSd,Reg,Gd,spring,1Story,Gd,PConc,Ex,Gd,Somerst,Attchd,Unf
338,1993.0,0.0,1991,1991,1274,624,624.0,6,2.0,136000,576.0,5,1,HdBoard,None,Unf,Gd,HdBoard,Reg,NA,spring,2Story,TA,PConc,Gd,TA,Mitchel,Detchd,Rec
196,1973.0,0.0,1940,1950,1196,848,572.0,6,2.0,128000,576.0,6,1,MetalSd,None,Unf,Ex,MetalSd,Reg,Gd,spring,1.5Fin,TA,CBlock,TA,TA,BrkSide,Detchd,LwQ
762,1946.0,0.0,1946,2001,704,704,560.0,4,1.0,88750,220.0,4,1,MetalSd,None,Unf,Ex,MetalSd,IR1,NA,fall,1Story,TA,CBlock,Fa,Fa,Sawyer,CarPort,Unf
151,1955.0,0.0,1955,1955,972,972,972.0,5,1.0,122500,305.0,5,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,summer,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
158,1948.0,0.0,1948,1950,1458,912,912.0,6,1.0,97500,330.0,6,1,VinylSd,None,Unf,TA,VinylSd,Reg,Gd,winter,1.5Fin,TA,CBlock,TA,TA,NAmes,Attchd,Unf
2572,1963.0,332.0,1963,1963,1008,1008,1008.0,5,2.0,135000,430.0,6,1,MetalSd,BrkFace,RFn,TA,MetalSd,IR1,NA,fall,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Unf
1686,2007.0,452.0,2007,2007,1828,1828,1822.0,9,3.0,314813,774.0,9,2,CmentBd,BrkFace,Unf,Ex,CemntBd,Reg,Gd,summer,1Story,Ex,PConc,Ex,Gd,NridgHt,Attchd,GLQ
735,1999.0,0.0,1937,2000,1176,786,698.0,4,2.0,134900,624.0,6,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,summer,1.5Fin,Gd,BrkTil,TA,TA,BrkSide,Detchd,Unf
2741,1955.0,164.0,1955,1999,1057,1057,1057.0,6,1.0,137000,288.0,5,1,MetalSd,Stone,Unf,Gd,MetalSd,Reg,NA,spring,1Story,TA,CBlock,TA,Gd,Edwards,Attchd,Unf
1106,1995.0,660.0,1995,1995,2113,2113,2109.0,7,3.0,350000,839.0,8,2,MetalSd,BrkFace,Fin,Ex,MetalSd,IR1,TA,fall,1Story,Gd,PConc,Gd,Gd,NoRidge,Attchd,GLQ
2375,1974.0,0.0,1967,1975,1387,1387,943.0,6,1.0,145000,300.0,5,1,MetalSd,None,RFn,TA,MetalSd,Reg,TA,fall,1Story,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
1701,2005.0,365.0,2005,2006,2758,1722,1704.0,9,3.0,418000,814.0,9,2,MetalSd,BrkFace,Fin,Ex,MetalSd,IR1,Ex,summer,2Story,Gd,PConc,Ex,Ex,NridgHt,BuiltIn,Unf
2657,1938.0,0.0,1920,1950,840,840,798.0,5,1.0,64000,250.0,3,1,Wd Sdng,None,Unf,Gd,Wd Sdng,Reg,NA,summer,1Story,TA,PConc,TA,Fa,OldTown,Detchd,Unf
907,1968.0,0.0,1932,2000,1520,848,793.0,6,1.0,159434,281.0,5,1,Stucco,None,Unf,Ex,VinylSd,IR2,NA,summer,1.5Fin,TA,BrkTil,TA,TA,SWISU,Detchd,Rec
1777,2007.0,164.0,2007,2007,1542,1542,1542.0,6,3.0,260261,852.0,8,2,VinylSd,BrkFace,Unf,Ex,VinylSd,Reg,Gd,summer,1Story,Gd,PConc,Gd,Gd,Somerst,Attchd,GLQ
164,2000.0,0.0,1952,1952,1385,910,910.0,6,2.0,166000,720.0,5,2,Wd Sdng,None,Unf,Fa,BrkFace,Reg,NA,summer,1.5Fin,TA,CBlock,TA,TA,NAmes,Detchd,Rec
1973,1962.0,0.0,1962,1962,936,936,896.0,6,1.0,130000,288.0,5,1,HdBoard,None,RFn,TA,HdBoard,Reg,Po,fall,SFoyer,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
2857,1941.0,0.0,1941,1950,1288,824,824.0,6,1.0,112000,240.0,5,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,winter,1.5Fin,TA,CBlock,Fa,TA,SWISU,Detchd,LwQ
1208,1963.0,148.0,1963,1963,1128,1128,1120.0,6,2.0,155000,525.0,5,2,MetalSd,BrkFace,RFn,Gd,MetalSd,Reg,NA,winter,1Story,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
319,2009.0,84.0,2009,2010,1968,774,774.0,8,3.0,269500,680.0,8,2,VinylSd,BrkFace,Fin,Ex,VinylSd,Reg,Gd,summer,2Story,Gd,PConc,Ex,Ex,Timber,BuiltIn,Unf
2567,1964.0,0.0,1964,1964,1246,1246,1246.0,6,2.0,172000,441.0,6,1,HdBoard,None,RFn,TA,HdBoard,IR1,Gd,winter,SLvl,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
2222,1940.0,0.0,1940,1984,1740,960,800.0,6,1.0,219500,240.0,7,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,Gd,summer,2Story,TA,CBlock,TA,TA,Crawfor,Attchd,BLQ
2493,1990.0,0.0,1963,1963,925,925,925.0,5,2.0,133500,484.0,5,1,HdBoard,None,Unf,Gd,HdBoard,IR1,NA,fall,1Story,TA,PConc,TA,TA,Sawyer,Detchd,ALQ
1757,2000.0,0.0,2000,2000,1430,774,384.0,8,2.0,170000,400.0,7,2,VinylSd,None,RFn,Ex,VinylSd,IR1,TA,winter,SLvl,TA,PConc,Gd,TA,Gilbert,BuiltIn,Unf
184,1930.0,0.0,1900,2003,1566,930,930.0,7,1.0,150000,288.0,8,2,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,spring,2Story,Gd,BrkTil,TA,Gd,OldTown,Detchd,Unf
1248,1953.0,0.0,1953,1953,950,950,984.0,5,2.0,130000,400.0,5,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,summer,1Story,TA,PConc,TA,TA,NAmes,Detchd,BLQ
2574,1959.0,128.0,1959,1959,1144,1144,1144.0,6,1.0,143000,796.0,5,1,HdBoard,BrkFace,RFn,TA,HdBoard,Reg,TA,spring,SLvl,TA,CBlock,TA,TA,NAmes,Attchd,ALQ
1215,1961.0,0.0,1961,1961,1114,1114,1114.0,5,2.0,140000,451.0,5,1,Plywood,None,RFn,TA,Plywood,Reg,NA,summer,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Unf
1614,1973.0,1115.0,1973,1973,2223,2223,2223.0,8,2.0,244000,516.0,7,2,Plywood,BrkFace,Fin,Ex,Plywood,IR1,Gd,spring,1Story,TA,CBlock,Gd,TA,NAmes,Attchd,ALQ
2039,1935.0,0.0,1920,1996,1111,581,530.0,6,1.0,101000,288.0,5,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,spring,2.5Unf,TA,BrkTil,TA,Fa,IDOTRR,Detchd,Unf
2669,2002.0,0.0,1958,1958,960,960,960.0,5,2.0,125000,624.0,5,1,HdBoard,None,Unf,Ex,HdBoard,Reg,NA,summer,1Story,TA,CBlock,TA,TA,OldTown,Detchd,Unf
1005,1998.0,0.0,1998,1998,1633,932,932.0,7,2.0,183000,460.0,6,2,VinylSd,None,Fin,Gd,VinylSd,IR1,TA,spring,2Story,TA,PConc,Gd,TA,Gilbert,Attchd,Unf
1275,1954.0,0.0,1954,1954,984,984,936.0,4,1.0,112500,280.0,6,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,summer,1.5Unf,TA,CBlock,TA,TA,NAmes,Detchd,Unf
2350,1980.0,157.0,1980,1980,1686,1686,1686.0,7,2.0,207500,612.0,6,2,Plywood,BrkFace,Unf,TA,Plywood,Reg,TA,summer,1Story,TA,CBlock,Gd,TA,NWAmes,Attchd,BLQ
2762,2005.0,140.0,2005,2005,1614,1614,1614.0,7,2.0,225000,576.0,7,2,VinylSd,BrkFace,Fin,Ex,VinylSd,Reg,Gd,spring,1Story,Gd,PConc,Gd,Gd,CollgCr,Attchd,GLQ
2788,1977.0,0.0,1972,1972,864,864,864.0,5,1.0,119900,297.0,5,1,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,spring,1Story,TA,CBlock,TA,TA,CollgCr,Detchd,BLQ
2384,2006.0,206.0,2006,2006,1740,1740,1721.0,8,3.0,293000,874.0,7,2,VinylSd,Stone,RFn,Ex,VinylSd,Reg,NA,fall,1Story,Gd,PConc,Ex,Gd,NridgHt,Attchd,Unf
2716,1968.0,0.0,1968,1993,1721,1721,1461.0,7,2.0,180000,440.0,5,2,Plywood,None,RFn,Gd,Plywood,IR1,TA,summer,1Story,TA,CBlock,TA,TA,Sawyer,Attchd,Rec
313,1976.0,335.0,1976,1976,1034,1034,1012.0,6,3.0,169900,888.0,6,1,HdBoard,BrkFace,Unf,TA,HdBoard,IR1,NA,summer,SLvl,TA,CBlock,TA,TA,Mitchel,Attchd,GLQ
81,1986.0,0.0,1984,1985,1097,1097,1040.0,6,2.0,152000,480.0,6,2,Plywood,None,Unf,TA,HdBoard,Reg,NA,summer,1Story,TA,PConc,Gd,TA,SawyerW,Attchd,GLQ
2389,2005.0,525.0,2005,2006,2206,1117,1090.0,10,3.0,300000,670.0,9,2,VinylSd,BrkFace,Fin,Ex,VinylSd,IR1,Gd,fall,2Story,Gd,PConc,Gd,Ex,NridgHt,BuiltIn,Unf
280,1976.0,0.0,1976,1976,1117,1117,1029.0,6,2.0,107000,672.0,6,1,Plywood,None,Unf,TA,Plywood,Reg,TA,spring,SLvl,TA,CBlock,TA,TA,Edwards,Detchd,ALQ
190,1971.0,0.0,1885,1950,2290,1246,777.0,11,2.0,122500,560.0,4,2,AsbShng,None,Unf,Gd,VinylSd,Reg,NA,spring,2Story,TA,PConc,TA,TA,OldTown,Detchd,Unf
2371,1972.0,504.0,1972,1972,948,483,483.0,5,1.0,89000,264.0,6,1,HdBoard,BrkFace,Unf,TA,HdBoard,Reg,NA,summer,2Story,TA,CBlock,TA,TA,BrDale,Detchd,ALQ
213,1940.0,0.0,1940,1950,919,600,600.0,5,1.0,95000,231.0,6,1,VinylSd,None,Unf,Ex,VinylSd,IR1,NA,spring,1.5Fin,TA,CBlock,Fa,TA,SWISU,Detchd,LwQ
1864,1968.0,41.0,1968,1968,1152,1152,912.0,7,2.0,143450,412.0,6,1,MetalSd,BrkFace,RFn,Ex,MetalSd,Reg,NA,fall,1Story,TA,CBlock,TA,TA,NWAmes,Attchd,Unf
37,2009.0,162.0,2009,2010,2334,1627,1590.0,10,3.0,376162,751.0,9,2,VinylSd,Stone,Fin,Ex,VinylSd,IR1,Gd,winter,2Story,Ex,PConc,Ex,Ex,NridgHt,Attchd,Unf
146,1960.0,324.0,1960,1960,1264,1264,1268.0,6,2.0,167500,461.0,5,1,HdBoard,BrkFace,Unf,TA,MetalSd,Reg,Gd,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
809,1979.0,275.0,1979,1979,1224,1224,1086.0,6,2.0,153337,528.0,5,0,Plywood,Stone,Unf,TA,Plywood,Reg,TA,summer,SFoyer,TA,CBlock,Gd,TA,SawyerW,Detchd,GLQ
767,1930.0,0.0,1925,1950,1369,697,672.0,6,1.0,103600,300.0,6,2,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,summer,2Story,TA,BrkTil,TA,TA,Edwards,Detchd,BLQ
262,1976.0,0.0,1976,1976,894,894,894.0,5,1.0,128200,308.0,5,1,HdBoard,None,Unf,TA,HdBoard,Reg,NA,spring,1Story,TA,CBlock,TA,TA,CollgCr,Attchd,LwQ
101,2000.0,216.0,2000,2000,1573,769,756.0,5,2.0,177500,440.0,6,2,MetalSd,BrkFace,Unf,Ex,MetalSd,Reg,NA,summer,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
48,2002.0,232.0,2002,2002,2250,1687,1671.0,7,3.0,320000,756.0,8,2,VinylSd,BrkFace,Fin,Ex,VinylSd,Reg,Ex,summer,2Story,Gd,PConc,Gd,Gd,NridgHt,Attchd,GLQ
489,2000.0,0.0,2000,2000,1514,819,794.0,7,2.0,190000,394.0,6,2,VinylSd,None,Fin,Ex,VinylSd,IR1,TA,summer,2Story,TA,PConc,Gd,TA,Gilbert,Attchd,GLQ
707,1954.0,0.0,1954,1954,1387,811,811.0,7,1.0,93000,256.0,5,2,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,winter,1.5Fin,TA,CBlock,TA,Gd,OldTown,BuiltIn,Unf
1556,1920.0,0.0,1920,1950,1317,649,649.0,6,1.0,40000,250.0,4,1,BrkFace,None,Unf,TA,BrkFace,Reg,NA,summer,2Story,TA,BrkTil,TA,TA,IDOTRR,Detchd,Unf
308,1896.0,0.0,1896,1950,952,952,756.0,5,1.0,50138,330.0,4,1,Wd Sdng,None,RFn,Gd,Wd Sdng,Reg,NA,summer,1Story,Fa,CBlock,TA,TA,IDOTRR,Detchd,Unf
2176,1987.0,174.0,1976,1976,1113,1113,1143.0,6,1.0,148000,504.0,6,1,HdBoard,BrkFace,RFn,TA,HdBoard,IR1,Fa,summer,1Story,TA,CBlock,TA,TA,Edwards,Attchd,BLQ
1549,1966.0,0.0,1940,1955,778,778,740.0,4,1.0,120500,924.0,5,1,VinylSd,None,Fin,Ex,VinylSd,Reg,Gd,spring,1Story,TA,CBlock,TA,TA,IDOTRR,Detchd,ALQ
909,1940.0,0.0,1940,1950,1489,944,778.0,7,1.0,139500,240.0,6,2,VinylSd,None,Unf,TA,VinylSd,Reg,Gd,summer,1.5Fin,TA,BrkTil,TA,TA,SWISU,Detchd,Unf
892,2007.0,340.0,2007,2008,1698,1698,1698.0,8,3.0,320000,768.0,9,2,CmentBd,Stone,Fin,Ex,CemntBd,IR1,Gd,spring,1Story,Ex,PConc,Ex,Ex,Edwards,Attchd,GLQ
2045,1937.0,0.0,1937,1980,2267,1262,1005.0,7,2.0,219000,498.0,7,1,Wd Sdng,None,Fin,TA,Wd Sdng,Reg,Gd,spring,2Story,TA,CBlock,TA,TA,Sawyer,Attchd,ALQ
2927,1983.0,0.0,1983,1983,902,902,864.0,5,2.0,131000,484.0,5,1,HdBoard,None,Unf,TA,HdBoard,IR1,NA,summer,1Story,TA,CBlock,Gd,TA,Mitchel,Attchd,BLQ
1732,2006.0,0.0,2006,2006,1495,738,738.0,7,2.0,171925,440.0,6,2,VinylSd,None,RFn,Ex,VinylSd,IR1,Gd,spring,2Story,Gd,PConc,Gd,Gd,Gilbert,Attchd,Unf
998,1996.0,0.0,1996,1997,1384,1384,1348.0,7,2.0,177900,404.0,5,2,HdBoard,None,Unf,Gd,HdBoard,IR1,NA,winter,1Story,Gd,PConc,Gd,Gd,Gilbert,Attchd,GLQ
2203,1992.0,0.0,1921,1950,1436,851,585.0,7,1.0,141500,228.0,6,1,VinylSd,None,Unf,TA,VinylSd,Reg,Gd,spring,2Story,TA,BrkTil,TA,TA,Crawfor,Detchd,Unf
356,1998.0,0.0,1998,1999,1636,952,952.0,7,2.0,191000,440.0,6,2,VinylSd,None,Fin,Gd,VinylSd,Reg,TA,fall,2Story,Gd,PConc,Gd,TA,Gilbert,Attchd,GLQ
2475,2006.0,0.0,2004,2004,1158,1158,1158.0,5,2.0,158000,576.0,6,1,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,summer,1Story,TA,PConc,Gd,Gd,SawyerW,Detchd,ALQ
2264,2007.0,274.0,2006,2007,1646,1646,1638.0,6,3.0,248900,870.0,8,2,VinylSd,Stone,RFn,Ex,VinylSd,IR1,Gd,winter,1Story,Gd,PConc,Gd,Gd,Timber,Attchd,Unf
2201,1939.0,252.0,1937,1950,1768,981,731.0,7,1.0,175000,240.0,5,1,Wd Sdng,BrkFace,Unf,Ex,Wd Sdng,Reg,TA,summer,1.5Fin,TA,BrkTil,Gd,Gd,SWISU,Detchd,ALQ
2545,1965.0,0.0,1965,2000,1565,1565,1187.0,7,1.0,185900,299.0,6,2,VinylSd,None,RFn,Ex,BrkFace,Reg,TA,summer,1Story,TA,PConc,TA,Gd,NAmes,Attchd,ALQ
2660,1914.0,0.0,1914,1970,1768,880,880.0,6,2.0,163000,320.0,7,1,Wd Sdng,None,Unf,Fa,Wd Sdng,Reg,TA,fall,2.5Unf,TA,BrkTil,Gd,TA,OldTown,Detchd,Rec
1379,1978.0,39.0,1978,1978,1096,1096,1008.0,6,2.0,157500,484.0,6,1,Plywood,BrkFace,Unf,TA,HdBoard,Reg,Fa,winter,SLvl,TA,CBlock,TA,TA,Sawyer,Attchd,ALQ
491,1999.0,210.0,1999,1999,2312,1223,1177.0,8,3.0,245000,658.0,7,2,VinylSd,BrkFace,Fin,Ex,VinylSd,IR2,TA,summer,2Story,Gd,PConc,Gd,Gd,Gilbert,BuiltIn,ALQ
1002,1993.0,0.0,1993,1993,1337,1337,1337.0,5,2.0,180000,462.0,8,2,HdBoard,None,RFn,Gd,HdBoard,IR1,TA,fall,1Story,Gd,PConc,Gd,Gd,StoneBr,Attchd,GLQ
1848,2004.0,0.0,2004,2004,1102,551,551.0,4,2.0,148800,480.0,7,2,MetalSd,None,Unf,Ex,MetalSd,IR2,NA,spring,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
908,1930.0,0.0,1920,1950,438,438,290.0,3,1.0,60000,246.0,2,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,winter,1Story,TA,CBlock,TA,Fa,SWISU,Detchd,Rec
1490,1976.0,222.0,1976,1976,1033,1033,456.0,6,2.0,165000,504.0,5,1,Plywood,BrkFace,RFn,Ex,HdBoard,Reg,NA,spring,SFoyer,TA,CBlock,Gd,TA,Edwards,BuiltIn,ALQ
1465,2003.0,0.0,2003,2003,2327,1129,1129.0,9,2.0,240000,596.0,7,2,VinylSd,None,RFn,Ex,VinylSd,IR2,Gd,fall,2Story,Gd,PConc,Gd,Gd,CollgCr,BuiltIn,Unf
1627,1992.0,52.0,1992,1993,1187,1187,1168.0,6,2.0,160000,420.0,7,2,HdBoard,BrkFace,RFn,Gd,HdBoard,IR1,NA,fall,1Story,TA,PConc,Gd,Gd,Gilbert,Attchd,Unf
2849,1945.0,0.0,1945,1950,1340,816,780.0,6,1.0,128000,440.0,6,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,summer,1.5Fin,TA,CBlock,TA,TA,SWISU,Attchd,BLQ
626,1966.0,210.0,1966,2008,1567,1567,1562.0,5,2.0,256000,542.0,6,2,MetalSd,BrkFace,Unf,Gd,MetalSd,IR1,Gd,summer,1Story,TA,CBlock,TA,Gd,NAmes,Attchd,ALQ
722,1930.0,0.0,1920,1988,1482,832,650.0,7,2.0,143000,324.0,7,1,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,summer,2Story,TA,PConc,TA,TA,OldTown,Detchd,ALQ
2260,2007.0,0.0,2006,2007,1689,1689,1689.0,7,2.0,231713,433.0,7,2,VinylSd,None,Fin,Ex,VinylSd,IR1,NA,spring,1Story,Gd,PConc,Gd,Gd,Timber,Attchd,Unf
1639,1969.0,0.0,1969,1990,1424,1424,1100.0,7,3.0,155000,828.0,5,1,HdBoard,None,Unf,TA,HdBoard,IR1,NA,winter,1Story,TA,CBlock,Gd,TA,Gilbert,2Types,ALQ
1603,1983.0,0.0,1983,1983,816,816,816.0,4,1.0,128500,264.0,5,1,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,spring,1Story,TA,CBlock,TA,TA,Mitchel,Attchd,GLQ
1520,1921.0,174.0,1921,1950,1424,1424,1228.0,7,1.0,168000,312.0,7,2,Wd Shng,BrkFace,Unf,Ex,WdShing,Reg,Gd,spring,1Story,TA,BrkTil,TA,TA,SWISU,Attchd,Unf
1665,1972.0,138.0,1972,2004,1479,725,725.0,7,2.0,184000,484.0,7,1,HdBoard,BrkFace,Fin,Gd,HdBoard,IR1,NA,summer,2Story,TA,CBlock,TA,Gd,NAmes,Attchd,ALQ
581,1970.0,571.0,1970,1970,1442,1442,1442.0,6,2.0,185000,615.0,6,2,HdBoard,BrkFace,RFn,TA,HdBoard,IR1,TA,spring,1Story,TA,CBlock,TA,TA,NWAmes,Attchd,Unf
2435,2000.0,40.0,2000,2000,1936,1454,1406.0,7,2.0,230500,504.0,8,2,VinylSd,BrkFace,RFn,Ex,VinylSd,IR1,TA,winter,2Story,Gd,PConc,Gd,Gd,Gilbert,Attchd,Unf
2799,1998.0,227.0,1998,1998,1939,1070,1054.0,8,3.0,227000,555.0,7,2,VinylSd,BrkFace,RFn,Ex,VinylSd,IR1,TA,summer,2Story,TA,PConc,Gd,Gd,CollgCr,Attchd,ALQ
883,2005.0,0.0,2005,2005,1476,738,738.0,7,2.0,173500,540.0,6,2,VinylSd,None,Fin,Ex,VinylSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,CollgCr,Attchd,GLQ
2537,1968.0,0.0,1968,1968,898,898,833.0,6,1.0,140000,326.0,5,1,HdBoard,None,RFn,Gd,HdBoard,Reg,NA,fall,SFoyer,TA,CBlock,Gd,TA,NAmes,Attchd,GLQ
774,1978.0,23.0,1978,1978,1034,1034,456.0,5,2.0,149900,504.0,6,1,HdBoard,BrkFace,Fin,TA,Plywood,IR1,Fa,summer,SFoyer,TA,CBlock,Gd,TA,Sawyer,Basment,GLQ
1447,1978.0,180.0,1978,1978,1174,1174,864.0,5,2.0,158000,528.0,5,1,HdBoard,BrkFace,Unf,Ex,HdBoard,IR1,NA,summer,1Story,TA,CBlock,Gd,TA,CollgCr,Attchd,ALQ
104,2003.0,0.0,2003,2003,1080,530,530.0,4,2.0,147110,496.0,7,2,VinylSd,None,RFn,Ex,VinylSd,IR1,NA,summer,2Story,Gd,PConc,Gd,Gd,Somerst,Attchd,GLQ
2694,1937.0,0.0,1937,1950,1376,780,780.0,7,1.0,119500,198.0,6,2,MetalSd,None,Unf,TA,MetalSd,Reg,Gd,summer,1.5Fin,TA,BrkTil,TA,TA,IDOTRR,Detchd,Unf
920,1961.0,0.0,1940,1950,1567,840,840.0,6,2.0,205000,440.0,5,1,Wd Sdng,None,Unf,Ex,Wd Sdng,Reg,TA,spring,1.5Fin,TA,CBlock,TA,TA,Crawfor,Detchd,ALQ
9,1995.0,0.0,1995,1996,1616,1616,1595.0,5,2.0,236500,608.0,8,2,CmentBd,None,RFn,Ex,CemntBd,IR1,TA,spring,1Story,Gd,PConc,Gd,Gd,StoneBr,Attchd,GLQ
2848,1938.0,0.0,1938,1950,1551,1058,1058.0,6,1.0,137000,240.0,5,2,MetalSd,None,Unf,TA,MetalSd,Reg,NA,summer,1.5Fin,TA,BrkTil,Fa,Fa,SWISU,Detchd,LwQ
614,1955.0,0.0,1955,1955,960,960,960.0,5,1.0,122000,330.0,5,1,Wd Sdng,None,RFn,Gd,Wd Sdng,Reg,NA,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
1736,2007.0,0.0,2007,2007,1302,1302,1302.0,6,2.0,176485,436.0,7,2,VinylSd,None,Fin,Ex,VinylSd,IR1,NA,fall,1Story,Gd,PConc,Gd,Gd,Gilbert,Attchd,Unf
2686,1925.0,0.0,1925,1950,816,816,816.0,4,1.0,109000,210.0,5,1,MetalSd,None,Unf,TA,MetalSd,IR2,NA,summer,1Story,TA,BrkTil,TA,TA,BrkSide,Detchd,Unf
2257,1998.0,239.0,1998,1998,1502,1502,1502.0,5,1.0,330000,286.0,7,1,Wd Sdng,BrkFace,Fin,Ex,Wd Sdng,IR1,TA,fall,1Story,Gd,PConc,Gd,Gd,GrnHill,Attchd,GLQ
1284,2008.0,0.0,2008,2008,1133,1133,192.0,7,1.0,143000,308.0,6,1,VinylSd,None,Unf,Gd,VinylSd,Reg,NA,winter,1Story,TA,PConc,TA,TA,OldTown,Detchd,GLQ
1765,1998.0,422.0,1998,1998,3078,1671,1408.0,9,3.0,410000,806.0,9,2,MetalSd,BrkFace,Fin,Ex,MetalSd,IR1,TA,summer,2Story,Gd,PConc,Ex,Gd,NoRidge,Attchd,GLQ
1811,1994.0,105.0,1994,1994,1721,936,928.0,7,2.0,201000,471.0,6,2,HdBoard,BrkFace,RFn,Ex,HdBoard,IR1,NA,summer,2Story,Gd,PConc,Gd,Gd,SawyerW,Attchd,GLQ
2603,1935.0,0.0,1910,1950,1760,981,1077.0,7,2.0,80000,648.0,4,1,VinylSd,None,Unf,TA,VinylSd,Reg,TA,spring,1.5Fin,TA,BrkTil,Fa,TA,OldTown,Detchd,Unf
2220,1945.0,0.0,1945,2002,2320,1436,1028.0,9,1.0,259500,180.0,6,2,Wd Sdng,None,Unf,Ex,Wd Sdng,IR1,TA,summer,2Story,TA,CBlock,TA,Gd,Crawfor,Detchd,ALQ
2273,2003.0,94.0,2003,2004,2486,1146,1122.0,10,2.0,279900,452.0,7,3,VinylSd,BrkFace,Fin,Ex,VinylSd,IR1,Gd,summer,2Story,Gd,PConc,Gd,Gd,Timber,BuiltIn,GLQ
163,1959.0,0.0,1959,1994,1246,1246,1246.0,6,1.0,154000,305.0,5,1,BrkFace,None,RFn,Ex,BrkFace,Reg,NA,summer,1Story,TA,CBlock,TA,Gd,NAmes,Attchd,LwQ
2116,1958.0,472.0,1958,2006,2144,1444,1444.0,7,2.0,277000,389.0,6,2,HdBoard,BrkCmn,Fin,Gd,Wd Sdng,IR2,TA,summer,1.5Fin,Gd,CBlock,Gd,Gd,ClearCr,Attchd,Rec
2734,1942.0,0.0,1942,1950,1150,799,799.0,6,1.0,128000,215.0,5,1,Wd Sdng,None,Unf,Ex,BrkFace,Reg,TA,spring,1.5Fin,TA,BrkTil,TA,TA,Edwards,BuiltIn,LwQ
426,2007.0,640.0,2007,2007,1600,1600,1566.0,7,3.0,256300,890.0,8,2,VinylSd,Stone,RFn,Ex,VinylSd,Reg,Gd,summer,1Story,Gd,PConc,Gd,Gd,NridgHt,Attchd,Unf
